Lat, Lng, Date, t (s), Pressure (mBar), Temperature (°C), Relative Humidity (%), Light Intensity (Lux)
45.54666, -122.64710, 02/01/2023 21:00:53.312, 126.000, 14.000000, 13.779528, 20.000000, 20.559055, 21.000000, 23.039370, 67.613734
45.54666, -122.64710, 02/01/2023 21:00:54.312, 127.000, 14.000000, 13.781250, 22.000000, 20.570312, 23.000000, 23.039062, 71.819742
45.54666, -122.64710, 02/01/2023 21:00:55.312, 128.000, 14.000000, 13.782946, 22.000000, 20.581395, 23.000000, 23.038760, 71.819742
45.54666, -122.64710, 02/01/2023 21:00:56.312, 129.000, 14.000000, 13.784615, 22.000000, 20.592308, 23.000000, 23.038462, 71.819742
45.54666, -122.64710, 02/01/2023 21:00:57.312, 130.000, 15.000000, 13.793893, 22.000000, 20.603053, 23.000000, 23.038168, 71.819742
45.54666, -122.64710, 02/01/2023 21:00:58.312, 131.000, 15.000000, 13.803030, 22.000000, 20.613636, 23.000000, 23.037879, 71.819742
45.54666, -122.64710, 02/01/2023 21:00:59.312, 132.000, 15.000000, 13.812030, 22.000000, 20.624060, 23.000000, 23.037594, 71.819742
45.54666, -122.64710, 02/01/2023 21:01:00.312, 133.000, 15.000000, 13.820896, 22.000000, 20.634328, 23.000000, 23.037313, 71.819742
45.54666, -122.64710, 02/01/2023 21:01:01.312, 134.000, 15.000000, 13.829630, 22.000000, 20.644444, 23.000000, 23.037037, 71.819742
45.54666, -122.64710, 02/01/2023 21:01:02.312, 135.000, 14.000000, 13.830882, 20.000000, 20.639706, 20.000000, 23.014706, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:03.312, 136.000, 14.000000, 13.832117, 20.000000, 20.635036, 20.000000, 22.992701, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:04.312, 137.000, 14.000000, 13.833333, 20.000000, 20.630435, 20.000000, 22.971014, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:05.312, 138.000, 14.000000, 13.834532, 20.000000, 20.625899, 20.000000, 22.949640, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:06.312, 139.000, 14.000000, 13.835714, 20.000000, 20.621429, 20.000000, 22.928571, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:07.312, 140.000, 14.000000, 13.836879, 20.000000, 20.617021, 20.000000, 22.907801, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:08.312, 141.000, 14.000000, 13.838028, 20.000000, 20.612676, 20.000000, 22.887324, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:09.312, 142.000, 14.000000, 13.839161, 20.000000, 20.608392, 20.000000, 22.867133, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:10.312, 143.000, 14.000000, 13.840278, 20.000000, 20.604167, 20.000000, 22.847222, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:11.312, 144.000, 14.000000, 13.841379, 20.000000, 20.600000, 20.000000, 22.827586, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:12.312, 145.000, 14.000000, 13.842466, 20.000000, 20.595890, 20.000000, 22.808219, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:13.312, 146.000, 14.000000, 13.843537, 20.000000, 20.591837, 20.000000, 22.789116, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:14.312, 147.000, 14.000000, 13.844595, 21.000000, 20.594595, 21.000000, 22.777027, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:15.312, 148.000, 14.000000, 13.845638, 21.000000, 20.597315, 21.000000, 22.765101, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:16.312, 149.000, 14.000000, 13.846667, 21.000000, 20.600000, 21.000000, 22.753333, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:17.312, 150.000, 14.000000, 13.847682, 20.000000, 20.596026, 20.000000, 22.735099, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:18.312, 151.000, 14.000000, 13.848684, 20.000000, 20.592105, 20.000000, 22.717105, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:19.312, 152.000, 14.000000, 13.849673, 20.000000, 20.588235, 20.000000, 22.699346, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:20.312, 153.000, 14.000000, 13.850649, 20.000000, 20.584416, 20.000000, 22.681818, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:21.312, 154.000, 14.000000, 13.851613, 20.000000, 20.580645, 20.000000, 22.664516, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:22.312, 155.000, 14.000000, 13.852564, 19.000000, 20.570513, 19.000000, 22.641026, 65.510730
45.54666, -122.64710, 02/01/2023 21:01:23.312, 156.000, 14.000000, 13.853503, 19.000000, 20.560510, 19.000000, 22.617834, 65.510730
45.54666, -122.64710, 02/01/2023 21:01:24.312, 157.000, 13.000000, 13.848101, 20.000000, 20.556962, 20.000000, 22.601266, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:25.312, 158.000, 13.000000, 13.842767, 20.000000, 20.553459, 20.000000, 22.584906, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:26.312, 159.000, 13.000000, 13.837500, 20.000000, 20.550000, 20.000000, 22.568750, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:27.312, 160.000, 14.000000, 13.838509, 21.000000, 20.552795, 23.000000, 22.571429, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:28.312, 161.000, 14.000000, 13.839506, 21.000000, 20.555556, 23.000000, 22.574074, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:29.312, 162.000, 14.000000, 13.840491, 20.000000, 20.552147, 22.000000, 22.570552, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:30.312, 163.000, 14.000000, 13.841463, 20.000000, 20.548780, 22.000000, 22.567073, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:31.312, 164.000, 14.000000, 13.842424, 20.000000, 20.545455, 22.000000, 22.563636, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:32.312, 165.000, 14.000000, 13.843373, 20.000000, 20.542169, 22.000000, 22.560241, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:33.312, 166.000, 14.000000, 13.844311, 20.000000, 20.538922, 22.000000, 22.556886, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:34.312, 167.000, 14.000000, 13.845238, 20.000000, 20.535714, 22.000000, 22.553571, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:35.312, 168.000, 14.000000, 13.846154, 20.000000, 20.532544, 22.000000, 22.550296, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:36.312, 169.000, 14.000000, 13.847059, 20.000000, 20.529412, 22.000000, 22.547059, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:37.312, 170.000, 15.000000, 13.853801, 22.000000, 20.538012, 24.000000, 22.555556, 71.819742
45.54666, -122.64710, 02/01/2023 21:01:38.312, 171.000, 15.000000, 13.860465, 22.000000, 20.546512, 24.000000, 22.563953, 71.819742
45.54666, -122.64710, 02/01/2023 21:01:39.312, 172.000, 14.000000, 13.861272, 20.000000, 20.543353, 22.000000, 22.560694, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:40.312, 173.000, 14.000000, 13.862069, 20.000000, 20.540230, 22.000000, 22.557471, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:41.312, 174.000, 14.000000, 13.862857, 20.000000, 20.537143, 22.000000, 22.554286, 67.613734
45.54666, -122.64710, 02/01/2023 21:01:42.312, 175.000, 15.000000, 13.869318, 21.000000, 20.539773, 23.000000, 22.556818, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:43.312, 176.000, 15.000000, 13.875706, 21.000000, 20.542373, 23.000000, 22.559322, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:44.312, 177.000, 14.000000, 13.876404, 21.000000, 20.544944, 23.000000, 22.561798, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:45.312, 178.000, 14.000000, 13.877095, 21.000000, 20.547486, 23.000000, 22.564246, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:46.312, 179.000, 14.000000, 13.877778, 21.000000, 20.550000, 23.000000, 22.566667, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:47.312, 180.000, 15.000000, 13.883978, 21.000000, 20.552486, 23.000000, 22.569061, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:48.312, 181.000, 15.000000, 13.890110, 21.000000, 20.554945, 23.000000, 22.571429, 69.716738
45.54666, -122.64710, 02/01/2023 21:01:49.312, 182.000, 14.000000, 13.890710, 20.000000, 20.551913, 22.000000, 22.568306, 67.613734
45.54667, -122.64711, 02/01/2023 21:01:50.312, 183.000, 14.000000, 13.891304, 20.000000, 20.548913, 22.000000, 22.565217, 67.613734
45.54667, -122.64711, 02/01/2023 21:01:51.312, 184.000, 14.000000, 13.891892, 20.000000, 20.545946, 22.000000, 22.562162, 67.613734
45.54668, -122.64712, 02/01/2023 21:01:52.312, 185.000, 14.000000, 13.892473, 20.000000, 20.543011, 20.000000, 22.548387, 67.613734
45.54668, -122.64713, 02/01/2023 21:01:53.312, 186.000, 14.000000, 13.893048, 20.000000, 20.540107, 20.000000, 22.534759, 67.613734
45.54668, -122.64713, 02/01/2023 21:01:54.312, 187.000, 15.000000, 13.898936, 20.000000, 20.537234, 23.000000, 22.537234, 67.613734
45.54668, -122.64713, 02/01/2023 21:01:55.312, 188.000, 15.000000, 13.904762, 20.000000, 20.534392, 23.000000, 22.539683, 67.613734
45.54668, -122.64714, 02/01/2023 21:01:56.312, 189.000, 15.000000, 13.910526, 20.000000, 20.531579, 23.000000, 22.542105, 67.613734
45.54667, -122.64714, 02/01/2023 21:01:57.312, 190.000, 15.000000, 13.916230, 21.000000, 20.534031, 24.000000, 22.549738, 69.716738
45.54668, -122.64715, 02/01/2023 21:01:58.312, 191.000, 15.000000, 13.921875, 21.000000, 20.536458, 24.000000, 22.557292, 69.716738
45.54669, -122.64715, 02/01/2023 21:01:59.312, 192.000, 15.000000, 13.927461, 22.000000, 20.544041, 24.000000, 22.564767, 71.819742
45.54671, -122.64715, 02/01/2023 21:02:00.312, 193.000, 15.000000, 13.932990, 22.000000, 20.551546, 24.000000, 22.572165, 71.819742
45.54671, -122.64714, 02/01/2023 21:02:01.312, 194.000, 15.000000, 13.938462, 22.000000, 20.558974, 24.000000, 22.579487, 71.819742
45.54674, -122.64712, 02/01/2023 21:02:02.312, 195.000, 15.000000, 13.943878, 21.000000, 20.561224, 23.000000, 22.581633, 69.716738
45.54676, -122.64709, 02/01/2023 21:02:03.312, 196.000, 15.000000, 13.949239, 21.000000, 20.563452, 23.000000, 22.583756, 69.716738
45.54679, -122.64704, 02/01/2023 21:02:04.312, 197.000, 15.000000, 13.954545, 21.000000, 20.565657, 23.000000, 22.585859, 69.716738
45.54680, -122.64701, 02/01/2023 21:02:05.312, 198.000, 15.000000, 13.959799, 21.000000, 20.567839, 23.000000, 22.587940, 69.716738
45.54680, -122.64697, 02/01/2023 21:02:06.312, 199.000, 15.000000, 13.965000, 21.000000, 20.570000, 23.000000, 22.590000, 69.716738
45.54680, -122.64695, 02/01/2023 21:02:07.312, 200.000, 15.000000, 13.970149, 22.000000, 20.577114, 24.000000, 22.597015, 71.819742
45.54685, -122.64698, 02/01/2023 21:02:08.312, 201.000, 15.000000, 13.975248, 22.000000, 20.584158, 24.000000, 22.603960, 71.819742
45.54686, -122.64695, 02/01/2023 21:02:09.312, 202.000, 15.000000, 13.980296, 21.000000, 20.586207, 24.000000, 22.610837, 69.716738
45.54685, -122.64695, 02/01/2023 21:02:10.312, 203.000, 15.000000, 13.985294, 21.000000, 20.588235, 24.000000, 22.617647, 69.716738
45.54685, -122.64693, 02/01/2023 21:02:11.312, 204.000, 15.000000, 13.990244, 21.000000, 20.590244, 24.000000, 22.624390, 69.716738
45.54685, -122.64693, 02/01/2023 21:02:12.312, 205.000, 15.000000, 13.995146, 21.000000, 20.592233, 24.000000, 22.631068, 69.716738
45.54684, -122.64694, 02/01/2023 21:02:13.312, 206.000, 15.000000, 14.000000, 21.000000, 20.594203, 24.000000, 22.637681, 69.716738
45.54686, -122.64697, 02/01/2023 21:02:14.312, 207.000, 15.000000, 14.004808, 21.000000, 20.596154, 25.000000, 22.649038, 69.716738
45.54686, -122.64697, 02/01/2023 21:02:15.312, 208.000, 15.000000, 14.009569, 21.000000, 20.598086, 25.000000, 22.660287, 69.716738
45.54685, -122.64696, 02/01/2023 21:02:16.312, 209.000, 15.000000, 14.014286, 21.000000, 20.600000, 25.000000, 22.671429, 69.716738
45.54685, -122.64695, 02/01/2023 21:02:17.312, 210.000, 15.000000, 14.018957, 22.000000, 20.606635, 24.000000, 22.677725, 71.819742
45.54685, -122.64694, 02/01/2023 21:02:18.312, 211.000, 15.000000, 14.023585, 22.000000, 20.613208, 24.000000, 22.683962, 71.819742
45.54685, -122.64693, 02/01/2023 21:02:19.312, 212.000, 15.000000, 14.028169, 22.000000, 20.619718, 23.000000, 22.685446, 71.819742
45.54685, -122.64692, 02/01/2023 21:02:20.312, 213.000, 15.000000, 14.032710, 22.000000, 20.626168, 23.000000, 22.686916, 71.819742
45.54685, -122.64692, 02/01/2023 21:02:21.312, 214.000, 15.000000, 14.037209, 22.000000, 20.632558, 23.000000, 22.688372, 71.819742
45.54684, -122.64691, 02/01/2023 21:02:22.312, 215.000, 15.000000, 14.041667, 21.000000, 20.634259, 22.000000, 22.685185, 69.716738
45.54684, -122.64691, 02/01/2023 21:02:23.312, 216.000, 15.000000, 14.046083, 21.000000, 20.635945, 22.000000, 22.682028, 69.716738
45.54684, -122.64690, 02/01/2023 21:02:24.312, 217.000, 15.000000, 14.050459, 21.000000, 20.637615, 24.000000, 22.688073, 69.716738
45.54684, -122.64690, 02/01/2023 21:02:25.312, 218.000, 15.000000, 14.054795, 21.000000, 20.639269, 24.000000, 22.694064, 69.716738
45.54682, -122.64689, 02/01/2023 21:02:26.312, 219.000, 15.000000, 14.059091, 21.000000, 20.640909, 24.000000, 22.700000, 69.716738
45.54681, -122.64689, 02/01/2023 21:02:27.312, 220.000, 14.000000, 14.058824, 22.000000, 20.647059, 25.000000, 22.710407, 71.819742
45.54681, -122.64689, 02/01/2023 21:02:28.312, 221.000, 14.000000, 14.058559, 22.000000, 20.653153, 25.000000, 22.720721, 71.819742
45.54682, -122.64689, 02/01/2023 21:02:29.312, 222.000, 16.000000, 14.067265, 24.000000, 20.668161, 27.000000, 22.739910, 76.025751
45.54681, -122.64690, 02/01/2023 21:02:30.312, 223.000, 16.000000, 14.075893, 24.000000, 20.683036, 27.000000, 22.758929, 76.025751
45.54681, -122.64692, 02/01/2023 21:02:31.312, 224.000, 16.000000, 14.084444, 24.000000, 20.697778, 27.000000, 22.777778, 76.025751
45.54681, -122.64693, 02/01/2023 21:02:32.312, 225.000, 15.000000, 14.088496, 23.000000, 20.707965, 27.000000, 22.796460, 73.922747
45.54680, -122.64695, 02/01/2023 21:02:33.312, 226.000, 15.000000, 14.092511, 23.000000, 20.718062, 27.000000, 22.814978, 73.922747
45.54680, -122.64696, 02/01/2023 21:02:34.312, 227.000, 15.000000, 14.096491, 23.000000, 20.728070, 27.000000, 22.833333, 73.922747
45.54679, -122.64698, 02/01/2023 21:02:35.312, 228.000, 15.000000, 14.100437, 23.000000, 20.737991, 27.000000, 22.851528, 73.922747
45.54679, -122.64698, 02/01/2023 21:02:36.312, 229.000, 15.000000, 14.104348, 23.000000, 20.747826, 27.000000, 22.869565, 73.922747
45.54679, -122.64698, 02/01/2023 21:02:37.312, 230.000, 16.000000, 14.112554, 24.000000, 20.761905, 27.000000, 22.887446, 76.025751
45.54679, -122.64697, 02/01/2023 21:02:38.312, 231.000, 16.000000, 14.120690, 24.000000, 20.775862, 27.000000, 22.905172, 76.025751
45.54679, -122.64696, 02/01/2023 21:02:39.312, 232.000, 16.000000, 14.128755, 24.000000, 20.789700, 27.000000, 22.922747, 76.025751
45.54679, -122.64696, 02/01/2023 21:02:40.312, 233.000, 16.000000, 14.136752, 24.000000, 20.803419, 27.000000, 22.940171, 76.025751
45.54679, -122.64696, 02/01/2023 21:02:41.312, 234.000, 16.000000, 14.144681, 24.000000, 20.817021, 27.000000, 22.957447, 76.025751
45.54678, -122.64696, 02/01/2023 21:02:42.312, 235.000, 16.000000, 14.152542, 24.000000, 20.830508, 26.000000, 22.970339, 76.025751
45.54678, -122.64696, 02/01/2023 21:02:43.312, 236.000, 16.000000, 14.160338, 24.000000, 20.843882, 26.000000, 22.983122, 76.025751
45.54677, -122.64696, 02/01/2023 21:02:44.312, 237.000, 16.000000, 14.168067, 24.000000, 20.857143, 26.000000, 22.995798, 76.025751
45.54677, -122.64697, 02/01/2023 21:02:45.312, 238.000, 16.000000, 14.175732, 24.000000, 20.870293, 26.000000, 23.008368, 76.025751
45.54677, -122.64699, 02/01/2023 21:02:46.312, 239.000, 16.000000, 14.183333, 24.000000, 20.883333, 26.000000, 23.020833, 76.025751
45.54676, -122.64699, 02/01/2023 21:02:47.312, 240.000, 17.000000, 14.195021, 25.000000, 20.900415, 27.000000, 23.037344, 78.128755
45.54676, -122.64698, 02/01/2023 21:02:48.312, 241.000, 17.000000, 14.206612, 25.000000, 20.917355, 27.000000, 23.053719, 78.128755
45.54676, -122.64698, 02/01/2023 21:02:49.312, 242.000, 17.000000, 14.218107, 24.000000, 20.930041, 25.000000, 23.061728, 76.025751
45.54676, -122.64698, 02/01/2023 21:02:50.312, 243.000, 17.000000, 14.229508, 24.000000, 20.942623, 25.000000, 23.069672, 76.025751
45.54676, -122.64699, 02/01/2023 21:02:51.312, 244.000, 17.000000, 14.240816, 24.000000, 20.955102, 25.000000, 23.077551, 76.025751
45.54675, -122.64699, 02/01/2023 21:02:52.312, 245.000, 17.000000, 14.252033, 25.000000, 20.971545, 25.000000, 23.085366, 78.128755
45.54675, -122.64700, 02/01/2023 21:02:53.312, 246.000, 18.000000, 14.267206, 26.000000, 20.991903, 26.000000, 23.097166, 80.231760
45.54675, -122.64700, 02/01/2023 21:02:54.312, 247.000, 17.000000, 14.278226, 26.000000, 21.012097, 26.000000, 23.108871, 80.231760
45.54675, -122.64700, 02/01/2023 21:02:55.312, 248.000, 18.000000, 14.293173, 27.000000, 21.036145, 27.000000, 23.124498, 82.334764
45.54675, -122.64700, 02/01/2023 21:02:56.312, 249.000, 17.000000, 14.304000, 28.000000, 21.064000, 28.000000, 23.144000, 84.437768
45.54675, -122.64700, 02/01/2023 21:02:57.312, 250.000, 17.000000, 14.314741, 29.000000, 21.095618, 29.000000, 23.167331, 86.540773
45.54675, -122.64702, 02/01/2023 21:02:58.312, 251.000, 17.000000, 14.325397, 30.000000, 21.130952, 30.000000, 23.194444, 88.643777
45.54675, -122.64704, 02/01/2023 21:02:59.312, 252.000, 16.000000, 14.332016, 28.000000, 21.158103, 28.000000, 23.213439, 84.437768
45.54675, -122.64705, 02/01/2023 21:03:00.312, 253.000, 16.000000, 14.338583, 28.000000, 21.185039, 28.000000, 23.232283, 84.437768
45.54675, -122.64707, 02/01/2023 21:03:01.312, 254.000, 15.000000, 14.341176, 27.000000, 21.207843, 27.000000, 23.247059, 82.334764
45.54675, -122.64708, 02/01/2023 21:03:02.312, 255.000, 15.000000, 14.343750, 26.000000, 21.226562, 26.000000, 23.257812, 80.231760
45.54674, -122.64713, 02/01/2023 21:03:03.312, 256.000, 15.000000, 14.346304, 26.000000, 21.245136, 26.000000, 23.268482, 80.231760
45.54674, -122.64715, 02/01/2023 21:03:04.312, 257.000, 15.000000, 14.348837, 26.000000, 21.263566, 26.000000, 23.279070, 80.231760
45.54674, -122.64717, 02/01/2023 21:03:05.312, 258.000, 15.000000, 14.351351, 26.000000, 21.281853, 26.000000, 23.289575, 80.231760
45.54673, -122.64719, 02/01/2023 21:03:06.312, 259.000, 15.000000, 14.353846, 26.000000, 21.300000, 26.000000, 23.300000, 80.231760
45.54672, -122.64721, 02/01/2023 21:03:07.312, 260.000, 14.000000, 14.352490, 26.000000, 21.318008, 26.000000, 23.310345, 80.231760
45.54672, -122.64723, 02/01/2023 21:03:08.312, 261.000, 14.000000, 14.351145, 26.000000, 21.335878, 26.000000, 23.320611, 80.231760
45.54671, -122.64725, 02/01/2023 21:03:09.312, 262.000, 14.000000, 14.349810, 26.000000, 21.353612, 26.000000, 23.330798, 80.231760
45.54671, -122.64728, 02/01/2023 21:03:10.312, 263.000, 14.000000, 14.348485, 27.000000, 21.375000, 27.000000, 23.344697, 82.334764
45.54671, -122.64729, 02/01/2023 21:03:11.312, 264.000, 14.000000, 14.347170, 27.000000, 21.396226, 27.000000, 23.358491, 82.334764
45.54670, -122.64732, 02/01/2023 21:03:12.312, 265.000, 15.000000, 14.349624, 28.000000, 21.421053, 28.000000, 23.375940, 84.437768
45.54670, -122.64735, 02/01/2023 21:03:13.312, 266.000, 15.000000, 14.352060, 29.000000, 21.449438, 29.000000, 23.397004, 86.540773
45.54670, -122.64737, 02/01/2023 21:03:14.312, 267.000, 15.000000, 14.354478, 28.000000, 21.473881, 28.000000, 23.414179, 84.437768
45.54669, -122.64740, 02/01/2023 21:03:15.312, 268.000, 15.000000, 14.356877, 28.000000, 21.498141, 28.000000, 23.431227, 84.437768
45.54669, -122.64743, 02/01/2023 21:03:16.312, 269.000, 16.000000, 14.362963, 27.000000, 21.518519, 27.000000, 23.444444, 82.334764
45.54668, -122.64746, 02/01/2023 21:03:17.312, 270.000, 15.000000, 14.365314, 27.000000, 21.538745, 29.000000, 23.464945, 82.334764
45.54667, -122.64748, 02/01/2023 21:03:18.312, 271.000, 16.000000, 14.371324, 27.000000, 21.558824, 29.000000, 23.485294, 82.334764
45.54667, -122.64751, 02/01/2023 21:03:19.312, 272.000, 17.000000, 14.380952, 27.000000, 21.578755, 30.000000, 23.509158, 82.334764
45.54666, -122.64753, 02/01/2023 21:03:20.312, 273.000, 18.000000, 14.394161, 27.000000, 21.598540, 31.000000, 23.536496, 82.334764
45.54665, -122.64755, 02/01/2023 21:03:21.312, 274.000, 18.000000, 14.407273, 27.000000, 21.618182, 31.000000, 23.563636, 82.334764
45.54664, -122.64757, 02/01/2023 21:03:22.312, 275.000, 18.000000, 14.420290, 27.000000, 21.637681, 31.000000, 23.590580, 82.334764
45.54664, -122.64758, 02/01/2023 21:03:23.312, 276.000, 17.000000, 14.429603, 28.000000, 21.660650, 31.000000, 23.617329, 84.437768
45.54664, -122.64760, 02/01/2023 21:03:24.312, 277.000, 17.000000, 14.438849, 28.000000, 21.683453, 31.000000, 23.643885, 84.437768
